subplot_id,plot_id,analyser_id,analyser_name,position_length,position_width,subplot_number,soil_type_id,soil_type_name,stone_class,permafrost,subplot_nitrogen,total_cover,vegetation_height_1,vegetation_height_2,vegetation_height_3,vegetation_height_4,biomass,subplot_carbon,subplot_ph,soil_depth,soil_temperature_1,soil_temperature_2,topography_id,topography_name,subplot_images,subplot_comments,moisture_id,moisture_name
13505,1658,7,Sigurður H. Magnússon,NA,NA,3,15,Sandjörð,NA,FALSE,NA,0.2,7.5,NA,NA,NA,NA,NA,NA,115,NA,NA,8,Toppur,NA,NA,4,Þurrlendi
1211,232,9,Borgþór Magnússon,NA,NA,5,16,Klapparjörð,NA,FALSE,NA,100,1,1,1,1,NA,NA,NA,15,NA,NA,9,Hlíð,Yfirlit: 102-3433  Smáreitur: 102-3431  Jarðvegssýni: 102-3432  Auka: ,NA,4,Þurrlendi
1212,232,9,Borgþór Magnússon,NA,NA,6,16,Klapparjörð,NA,FALSE,NA,100,1,1,1,1,NA,NA,NA,10,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
1213,232,9,Borgþór Magnússon,NA,NA,7,16,Klapparjörð,NA,FALSE,NA,60,1,1,10,5,NA,NA,NA,10,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
1214,232,9,Borgþór Magnússon,NA,NA,8,16,Klapparjörð,NA,FALSE,NA,80,1,1,1,0,NA,NA,NA,12,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
18645,2844,24,Ásrún Elmarsdóttir,NA,NA,10,NA,NA,NA,FALSE,NA,100,37,45,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,233,9,Borgþór Magnússon,NA,NA,1,16,Klapparjörð,NA,FALSE,NA,3,0,0,0,0,NA,NA,NA,22,NA,NA,10,Jafnlendi,Yfirlit: 102-3442  Smáreitur: 102-3443  Jarðvegssýni: 102-3444  Auka: ,NA,4,Þurrlendi
1217,233,9,Borgþór Magnússon,NA,NA,2,16,Klapparjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,23,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1218,233,9,Borgþór Magnússon,NA,NA,3,16,Klapparjörð,NA,FALSE,NA,10,7,0,0,1,NA,NA,NA,25,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1219,233,9,Borgþór Magnússon,NA,NA,4,16,Klapparjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,29,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1220,233,9,Borgþór Magnússon,NA,NA,5,16,Klapparjörð,NA,FALSE,NA,1,12,5,0,0,NA,NA,NA,2,NA,NA,10,Jafnlendi,Yfirlit: 102-3447  Smáreitur: 102-3445  Jarðvegssýni: 102-3446  Auka: ,NA,4,Þurrlendi
1221,233,9,Borgþór Magnússon,NA,NA,6,16,Klapparjörð,NA,FALSE,NA,3,2,0,2,0,NA,NA,NA,17,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1222,233,9,Borgþór Magnússon,NA,NA,7,16,Klapparjörð,NA,FALSE,NA,2,0,0,0,0,NA,NA,NA,8,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1223,233,9,Borgþór Magnússon,NA,NA,8,16,Klapparjörð,NA,FALSE,NA,15,0,0,3,0,NA,NA,NA,48,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1225,234,9,Borgþór Magnússon,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,21,26,29,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3454  Smáreitur: 102-3455  Jarðvegssýni: 102-3456  Auka: ,NA,2,Mýri
1226,234,9,Borgþór Magnússon,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,24,43,44,52,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1227,234,9,Borgþór Magnússon,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,48,24,34,38,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1228,234,9,Borgþór Magnússon,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,20,28,25,47,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1229,234,9,Borgþór Magnússon,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,48,32,29,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3462  Smáreitur: 102-3460  Jarðvegssýni: 102-3461  Auka: ,NA,2,Mýri
1230,234,9,Borgþór Magnússon,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,24,24,30,24,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1231,234,9,Borgþór Magnússon,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,38,41,29,28,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1232,234,9,Borgþór Magnússon,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,29,32,42,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
18647,2845,24,Ásrún Elmarsdóttir,NA,NA,0,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,235,9,Borgþór Magnússon,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,38,37,25,25,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3460  Smáreitur: 102-3470  Jarðvegssýni: 102-3472  Auka: ,NA,2,Mýri
1235,235,9,Borgþór Magnússon,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,50,47,40,49,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1236,235,9,Borgþór Magnússon,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,22,24,38,28,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1237,235,9,Borgþór Magnússon,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,41,44,42,35,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1238,235,9,Borgþór Magnússon,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,38,39,40,48,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3775  Smáreitur: 102-3473  Jarðvegssýni: 102-3474  Auka: ,NA,2,Mýri
1239,235,9,Borgþór Magnússon,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,46,51,35,44,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1240,235,9,Borgþór Magnússon,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,42,34,40,29,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1241,235,9,Borgþór Magnússon,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,44,45,38,38,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
18648,2845,24,Ásrún Elmarsdóttir,NA,NA,1,NA,NA,NA,FALSE,NA,97,11,31,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13506,1658,7,Sigurður H. Magnússon,NA,NA,4,15,Sandjörð,NA,FALSE,NA,0.1,2.5,NA,NA,NA,NA,NA,NA,115,NA,NA,9,Hlíð,NA,NA,4,Þurrlendi
13507,1658,7,Sigurður H. Magnússon,NA,NA,5,15,Sandjörð,NA,FALSE,NA,0.1,2.5,NA,NA,NA,NA,NA,NA,25,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
13508,1658,7,Sigurður H. Magnússon,NA,NA,6,15,Sandjörð,NA,FALSE,NA,0,0,NA,NA,NA,NA,NA,NA,28,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
13509,1658,7,Sigurður H. Magnússon,NA,NA,7,15,Sandjörð,NA,FALSE,NA,0,0,NA,NA,NA,NA,NA,NA,30,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
13510,1658,7,Sigurður H. Magnússon,NA,NA,8,15,Sandjörð,NA,FALSE,NA,0,0,NA,NA,NA,NA,NA,NA,80,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
18649,2845,24,Ásrún Elmarsdóttir,NA,NA,2,NA,NA,NA,FALSE,NA,100,24,29,27,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13512,1659,7,Sigurður H. Magnússon,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,2.5,NA,NA,NA,NA,NA,NA,108,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13513,1659,7,Sigurður H. Magnússon,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,43,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
18650,2845,24,Ásrún Elmarsdóttir,NA,NA,3,NA,NA,NA,FALSE,NA,100,17,25,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,237,9,Borgþór Magnússon,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,16,34,42,29,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3494  Smáreitur: 102-3495  Jarðvegssýni: 102-3496  Auka: ,NA,2,Mýri
1253,237,9,Borgþór Magnússon,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,23,25,25,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1254,237,9,Borgþór Magnússon,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,36,28,28,25,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1255,237,9,Borgþór Magnússon,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,30,36,25,27,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1256,237,9,Borgþór Magnússon,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,26,28,27,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 102-3503  Smáreitur: 102-3497  Jarðvegssýni: 102-3498  Auka: ,NA,2,Mýri
1257,237,9,Borgþór Magnússon,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,32,21,31,26,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1258,237,9,Borgþór Magnússon,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,26,28,44,38,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
1259,237,9,Borgþór Magnússon,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,30,43,37,28,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
13514,1659,7,Sigurður H. Magnússon,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,15,NA,NA,NA,NA,NA,NA,50,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
13515,1659,7,Sigurður H. Magnússon,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13516,1659,7,Sigurður H. Magnússon,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,88,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13517,1659,7,Sigurður H. Magnússon,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,88,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
13518,1659,7,Sigurður H. Magnússon,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,88,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13519,1659,7,Sigurður H. Magnússon,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,7.5,NA,NA,NA,NA,NA,NA,88,NA,NA,10,Jafnlendi,NA,NA,1,Flói
18651,2845,24,Ásrún Elmarsdóttir,NA,NA,4,NA,NA,NA,FALSE,NA,80,31,29,29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13521,1660,9,Borgþór Magnússon,NA,NA,1,15,Sandjörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,68,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13522,1660,9,Borgþór Magnússon,NA,NA,2,15,Sandjörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,63,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13523,1660,9,Borgþór Magnússon,NA,NA,3,15,Sandjörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,43,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13524,1660,9,Borgþór Magnússon,NA,NA,4,15,Sandjörð,NA,TRUE,NA,97,2.5,NA,NA,NA,NA,NA,NA,55,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13525,1660,9,Borgþór Magnússon,NA,NA,5,15,Sandjörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,73,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13526,1660,9,Borgþór Magnússon,NA,NA,6,15,Sandjörð,NA,FALSE,NA,90,2.5,NA,NA,NA,NA,NA,NA,1,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13527,1660,9,Borgþór Magnússon,NA,NA,7,15,Sandjörð,NA,FALSE,NA,12,2.5,NA,NA,NA,NA,NA,NA,33,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
13528,1660,9,Borgþór Magnússon,NA,NA,8,15,Sandjörð,NA,TRUE,NA,100,7.5,NA,NA,NA,NA,NA,NA,48,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
13530,1661,9,Borgþór Magnússon,NA,NA,1,2,Lífræn jörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,75,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13531,1661,9,Borgþór Magnússon,NA,NA,2,2,Lífræn jörð,NA,TRUE,NA,30,2.5,NA,NA,NA,NA,NA,NA,88,NA,NA,7,Botn,NA,NA,1,Flói
1270,239,33,Starri Heiðmarsson,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,8,8,2,10,NA,NA,NA,20,NA,NA,10,Jafnlendi,Yfirlit: 1804  Smáreitur: 1805  Jarðvegssýni: 1806  Auka: 1811,NA,4,Þurrlendi
1271,239,33,Starri Heiðmarsson,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,15,16,4,7,NA,NA,NA,25,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1812,NA,4,Þurrlendi
13532,1661,9,Borgþór Magnússon,NA,NA,3,2,Lífræn jörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,58,NA,NA,10,Jafnlendi,NA,NA,1,Flói
1273,239,33,Starri Heiðmarsson,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,12,20,12,11,NA,NA,NA,30,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1814,NA,4,Þurrlendi
1274,239,33,Starri Heiðmarsson,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,29,7,13,27,NA,NA,NA,35,NA,NA,9,Hlíð,Yfirlit: 1810  Smáreitur: 1807  Jarðvegssýni: 1808  Auka: 1815,NA,4,Þurrlendi
1275,239,33,Starri Heiðmarsson,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,65,21,17,16,0,NA,NA,NA,10,NA,NA,7,Botn,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1816,NA,3,Deiglendi
1276,239,33,Starri Heiðmarsson,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,99,6,8,17,9,NA,NA,NA,40,NA,NA,9,Hlíð,NA,NA,3,Deiglendi
1277,239,33,Starri Heiðmarsson,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,20,20,13,15,NA,NA,NA,60,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1279,240,33,Starri Heiðmarsson,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,26,24,21,34,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 1790  Smáreitur: 1791  Jarðvegssýni: 1792  Auka: 1797,NA,2,Mýri
1280,240,33,Starri Heiðmarsson,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,36,33,20,22,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1798,NA,2,Mýri
1281,240,33,Starri Heiðmarsson,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,22,26,12,9,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1799,NA,2,Mýri
1282,240,33,Starri Heiðmarsson,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,16,23,20,24,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1800,NA,2,Mýri
1283,240,33,Starri Heiðmarsson,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,21,21,17,16,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 1796  Smáreitur: 1793  Jarðvegssýni: 1795  Auka: 1801,NA,2,Mýri
1284,240,33,Starri Heiðmarsson,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,30,29,17,13,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1802,NA,2,Mýri
1285,240,33,Starri Heiðmarsson,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,14,25,18,15,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1803,NA,2,Mýri
1286,240,33,Starri Heiðmarsson,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,18,29,18,12,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,2,Mýri
18652,2845,24,Ásrún Elmarsdóttir,NA,NA,5,NA,NA,NA,FALSE,NA,95,37,0,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13533,1661,9,Borgþór Magnússon,NA,NA,4,2,Lífræn jörð,NA,TRUE,NA,100,2.5,NA,NA,NA,NA,NA,NA,65,NA,NA,10,Jafnlendi,NA,NA,1,Flói
1289,241,33,Starri Heiðmarsson,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,40,54,44,40,NA,NA,NA,55,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1824,NA,4,Þurrlendi
1290,241,33,Starri Heiðmarsson,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,36,30,24,36,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1825,NA,4,Þurrlendi
1291,241,33,Starri Heiðmarsson,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,33,44,34,42,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1826,NA,4,Þurrlendi
1292,241,33,Starri Heiðmarsson,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,39,30,39,29,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 1822  Smáreitur: 1820  Jarðvegssýni: 1821  Auka: 1827,NA,4,Þurrlendi
1293,241,33,Starri Heiðmarsson,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,31,42,24,29,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1828,NA,4,Þurrlendi
1294,241,33,Starri Heiðmarsson,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,39,34,33,42,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1295,241,33,Starri Heiðmarsson,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,32,21,42,45,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
18653,2845,24,Ásrún Elmarsdóttir,NA,NA,6,NA,NA,NA,FALSE,NA,95,30,13,22,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,242,33,Starri Heiðmarsson,NA,NA,1,2,Lífræn jörð,NA,FALSE,NA,100,30,35,38,40,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 1829  Smáreitur: 1830  Jarðvegssýni: 1831  Auka: 1835,NA,3,Deiglendi
1298,242,33,Starri Heiðmarsson,NA,NA,2,2,Lífræn jörð,NA,FALSE,NA,100,29,36,29,30,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1836,NA,3,Deiglendi
1299,242,33,Starri Heiðmarsson,NA,NA,3,2,Lífræn jörð,NA,FALSE,NA,100,33,45,42,31,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1837,NA,3,Deiglendi
1300,242,33,Starri Heiðmarsson,NA,NA,4,2,Lífræn jörð,NA,FALSE,NA,100,26,28,25,33,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1838,NA,3,Deiglendi
1301,242,33,Starri Heiðmarsson,NA,NA,5,2,Lífræn jörð,NA,FALSE,NA,100,35,36,32,25,NA,NA,NA,115,NA,NA,10,Jafnlendi,Yfirlit: 1834  Smáreitur: 1832  Jarðvegssýni: 1833  Auka: 1839,NA,3,Deiglendi
1302,242,33,Starri Heiðmarsson,NA,NA,6,2,Lífræn jörð,NA,FALSE,NA,100,40,25,28,42,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
1303,242,33,Starri Heiðmarsson,NA,NA,7,2,Lífræn jörð,NA,FALSE,NA,100,30,35,22,30,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
1304,242,33,Starri Heiðmarsson,NA,NA,8,2,Lífræn jörð,NA,FALSE,NA,100,27,46,31,30,NA,NA,NA,115,NA,NA,10,Jafnlendi,NA,NA,3,Deiglendi
18654,2845,24,Ásrún Elmarsdóttir,NA,NA,7,NA,NA,NA,FALSE,NA,100,13,21,28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,243,33,Starri Heiðmarsson,NA,NA,1,13,Melajörð,NA,FALSE,NA,10,0,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit: 1859  Smáreitur: 1860  Jarðvegssýni: 1861  Auka: 1852,NA,4,Þurrlendi
1307,243,33,Starri Heiðmarsson,NA,NA,2,13,Melajörð,NA,FALSE,NA,2,1,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1853,NA,4,Þurrlendi
1308,243,33,Starri Heiðmarsson,NA,NA,3,13,Melajörð,NA,FALSE,NA,3,1,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1854,NA,4,Þurrlendi
1309,243,33,Starri Heiðmarsson,NA,NA,4,13,Melajörð,NA,FALSE,NA,10,2,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1855,NA,4,Þurrlendi
1310,243,33,Starri Heiðmarsson,NA,NA,5,13,Melajörð,NA,FALSE,NA,4,0.5,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit: 1864  Smáreitur: 1862  Jarðvegssýni: 1863  Auka: 1856,NA,4,Þurrlendi
1311,243,33,Starri Heiðmarsson,NA,NA,6,13,Melajörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1857,NA,4,Þurrlendi
1312,243,33,Starri Heiðmarsson,NA,NA,7,13,Melajörð,NA,FALSE,NA,5,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1858,NA,4,Þurrlendi
1313,243,33,Starri Heiðmarsson,NA,NA,8,13,Melajörð,NA,FALSE,NA,10,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1315,244,33,Starri Heiðmarsson,NA,NA,1,14,Eyrarjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit: 1840  Smáreitur: 1841  Jarðvegssýni: 1842  Auka: 1845,NA,4,Þurrlendi
1316,244,33,Starri Heiðmarsson,NA,NA,2,14,Eyrarjörð,NA,FALSE,NA,0.5,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1846,NA,4,Þurrlendi
13534,1661,9,Borgþór Magnússon,NA,NA,5,2,Lífræn jörð,NA,TRUE,NA,40,2.5,NA,NA,NA,NA,NA,NA,73,NA,NA,10,Jafnlendi,NA,NA,1,Flói
13535,1661,9,Borgþór Magnússon,NA,NA,6,2,Lífræn jörð,NA,TRUE,NA,80,2.5,NA,NA,NA,NA,NA,NA,63,NA,NA,7,Botn,NA,NA,1,Flói
13536,1661,9,Borgþór Magnússon,NA,NA,7,2,Lífræn jörð,NA,TRUE,NA,90,2.5,NA,NA,NA,NA,NA,NA,55,NA,NA,7,Botn,NA,NA,1,Flói
1317,244,33,Starri Heiðmarsson,NA,NA,3,14,Eyrarjörð,NA,FALSE,NA,0.5,0,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1847,NA,4,Þurrlendi
1318,244,33,Starri Heiðmarsson,NA,NA,4,14,Eyrarjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1848,NA,4,Þurrlendi
1319,244,33,Starri Heiðmarsson,NA,NA,5,14,Eyrarjörð,NA,FALSE,NA,5,8,3,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,Yfirlit: 1845  Smáreitur: 1843  Jarðvegssýni: 1844  Auka: 1849,NA,4,Þurrlendi
1320,244,33,Starri Heiðmarsson,NA,NA,6,14,Eyrarjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,10,NA,NA,10,Jafnlendi,Yfirlit:    Smáreitur:    Jarðvegssýni:    Auka: 1850,NA,4,Þurrlendi
1321,244,33,Starri Heiðmarsson,NA,NA,7,14,Eyrarjörð,NA,FALSE,NA,2,0,0,0,0,NA,NA,NA,5,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
1322,244,33,Starri Heiðmarsson,NA,NA,8,14,Eyrarjörð,NA,FALSE,NA,1,0,0,0,0,NA,NA,NA,2,NA,NA,10,Jafnlendi,NA,NA,4,Þurrlendi
18655,2845,24,Ásrún Elmarsdóttir,NA,NA,8,NA,NA,NA,FALSE,NA,100,2,16,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
