id,plot_number,area,field_date,plot_size_id,plot_size_width,plot_size_length,subplot_size_id,subplot_size_width,subplot_size_length,subplot_group_scale_id,group_scale_name,subplot_taxon_scale_id,taxon_scale_name,project_id,project_name,project_number,project_descrtiption,plot_area,slope,slope_aspect,coordinates_1,longitude_1,latitude_1,longitude_2,coordinates_2,latitude_2,altitude,precipitation,temperature_year,temperature_january,temperature_july,nitrogen,carbon,ph,images,plant_community_1_id,plant_community_1_code,plant_community_1_name,plant_community_2_id,plant_community_2_code,plant_community_2_name,plant_community_3_id,plant_community_3_code,plant_community_3_name,plant_community_cover,plant_community_other,surface_type_id,surface_type_code,surface_type_name,comments,habitat_type_id,habitat_type_name,insert_user
1373,B1-C,Vesturland,2004-08-05,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,0101000020E6100000184339D1AE6235C0AAB9DC60A8205040,-21.38548,64.510277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Blómskógavist,kjartan
1366,B3-A,Vesturland,2004-08-04,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,0101000020E6100000EBC6BB23636135C0AF22A303921F5040,-21.380419,64.493287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Blómskógavist,kjartan
1368,B3-C,Vesturland,2004-08-04,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,0101000020E61000007099D365316135C0E048A0C1A61F5040,-21.37966,64.494553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Blómskógavist,kjartan
1369,B3-D,Vesturland,2004-08-04,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,0101000020E61000001172DEFFC76135C0FFB27BF2B01F5040,-21.381958,64.495175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Blómskógavist,kjartan
1370,B3-E,Vesturland,2004-08-04,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,0101000020E610000049641F64596035C0D3156C239E1F5040,-21.376364,64.494027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Blómskógavist,kjartan
318,SL-58-02,Suðurland,2012-07-02,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000D8D2A3A99EC433C0E960FD9FC3C64F40,-19.768046,63.552845,NA,NA,NA,NA,NA,NA,NA,NA,0.01602,0.20051,6.45,NA,55,L2,Lágvaxnar blómjurtir,NA,NA,NA,NA,NA,NA,þ,NA,NA,NA,NA,Gróðurfélag: ljónslappi,29,Ljónslappaskriðuvist,kjartan
692,EY-127-03,Eyjafjörður,2013-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000088635DDC460F32C0E50D30F31D6A5040,-18.059675,65.658078,NA,NA,NA,NA,NA,NA,NA,NA,0.18661,2.59961,6.28,NA,66,T2,Hrossanál - starir - grös,75,T4,Gulvíðir - starir - grös,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Sjávarfitjungsvist,kjartan
641,SN-021,Snæfellsnes,2013-07-26,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000002123A0C211C836C04DA3C9C518335040,-22.781521,64.798387,NA,NA,NA,NA,NA,NA,NA,NA,0.57162,8.01709,8.27,NA,50,H5,Sjávarfitjungur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Sjávarfitjungsvist,kjartan
633,SN-20-03,Snæfellsnes,2013-07-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000074452921581937C089D2DEE00B3A5040,-23.099001,64.906975,NA,NA,NA,NA,NA,NA,NA,NA,0.76501,10.45523,5.3,NA,46,H2,Grös með störum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,Stinnastararvist,kjartan
629,SN-40-01,Snæfellsnes,2013-07-24,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000001990BDDEFDCD36C08331225168345040,-22.804655,64.818867,NA,NA,NA,NA,NA,NA,NA,NA,2.07667,36.60036,5.02,NA,99,V8,Klófífa - bláberjalyng - fjalldrapi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Brokflóavist,kjartan
1890,KlauE,Lagarfljót,2004-07-20,5,10,10,6,100,100,5,Hults-Sernander ,5,Hults-Sernander ,20,Lagarfljot-grodurbreytingar,3160,NA,NA,NA,NA,0101000020E610000096CB46E7FCDC2DC058E71890BD425040,-14.931617,65.04282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Starungsmýravist,kjartan
1891,KlauF,Lagarfljót,2004-07-20,5,10,10,6,100,100,5,Hults-Sernander ,5,Hults-Sernander ,20,Lagarfljot-grodurbreytingar,3160,NA,NA,NA,NA,0101000020E61000007BA35698BEDF2DC0E6ADBA0ED5425040,-14.937001,65.044254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Starungsmýravist,kjartan
1945,V-H1,Viðey,2009-07-23,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,15,Viðey,0,NA,NA,NA,NA,0101000020E6100000116F9D7FBB2434C0929735B1C0025040,-20.143486,64.043011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36937305196463,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Grasmóavist,kjartan
1896,UT05,Úthérað,2006-08-10,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E610000088B9A46ABB692CC0AC1A84B9DD675040,-14.206508,65.622908,NA,NA,NA,NA,NA,NA,NA,NA,0.130822430114943,2.29120460678161,6.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mýri og deiglendi ofan við kílavotlendið næst kílunum. Gæti hugsanlega blotnað.  Allstór svæði sem þannig er ástatt um. Grávíðir og loðvíðir áberandi. Sandur undir sverði víðast hvar. ,52,Hrossanálarvist,kjartan
1897,UT06,Úthérað,2006-08-11,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E6100000CF9F36AAD3692CC07E01BD70E7675040,-14.206693,65.623501,NA,NA,NA,NA,NA,NA,NA,NA,0.044874983187251,0.993120812390439,5.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deiglendi – grónir sandhólar alls staðar sandur undir. Síðan möl er neðar kemur (sjá jarðvegs dýpt). Stór svæði af þessari gerð - vestan við rakara land við kílinn og í nágrenni hans 6–7 m frá votlendisræmu sem síðan skilur að land sem reitur stendur á. Rör 13,10. Vinstri 70 cm. ",52,Hrossanálarvist,kjartan
373,SL-42-06,Suðurland,2012-07-09,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000A5DC7D8E8F6E34C0DF52CE177B0A5040,-20.431878,64.163763,NA,NA,NA,NA,NA,NA,NA,NA,0.73538,11.16992,5.43,NA,94,V1,Gulstör,96,V2,Tjarnastör,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Gulstararflóavist,kjartan
780,SK-EY-05f,Skagafjörður,2013-07-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000050E09D7C7A7833C0755776C1E0675040,-19.470619,65.623093,NA,NA,NA,NA,NA,NA,NA,NA,1.2411,24.27019,5.52,NA,96,V2,Tjarnastör,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Gulstararflóavist,kjartan
1900,UT09,Úthérað,2006-08-11,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E61000003ED00A0C596D2CC064E94317D4675040,-14.21357,65.62232,NA,NA,NA,NA,NA,NA,NA,NA,0.10541370202159,1.77945432465162,6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Deigt þurrlendi um 35 125 m SA við kíl. Hæsta land á þessu sniði. Allstórt svæði er vaxið gróðri. Alls staðar sandur undir efsta svarðlagi og þar fyrir neðan möl. Ótrúlega grunnt á grunnvatn. Rör á 12,67 m. Vinstri 34 cm. ",52,Hrossanálarvist,kjartan
1893,UT02,Úthérað,2006-08-10,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E61000001F0E12A27CB92CC09A97C3EE3B625040,-14.362279,65.534908,NA,NA,NA,NA,NA,NA,NA,NA,0.235048683484849,4.02185217084416,5.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Einsleit mýrastaramýri með stöku loðvíðibrúskum.  Gæti allt eins flokkast sem flói. Rör 13,20. Vinstri 70 cm.",174,Starungsflóavist,kjartan
1895,UT04,Úthérað,2006-08-10,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E6100000444C89247A692CC03D0FEECEDA675040,-14.20601,65.62273,NA,NA,NA,NA,NA,NA,NA,NA,0.322330113467048,5.78236150372492,5.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blautur mokkuð mosaríkur flói. Snið um 9 m frá kíl. Breidd gróðurlendis um 19 m. Rör 12,10. Vinstri 4 cm.",174,Starungsflóavist,kjartan
355,SL-43-02,Suðurland,2012-07-04,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000F7B0170AD85E34C00E6954E064DB4F40,-20.370484,63.714016,NA,NA,NA,NA,NA,NA,NA,NA,0.72753,11.19225,5.44,NA,80,U5,Mýrastör/stinnastör,46,H2,Grös með störum,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Starungsmýravist,kjartan
1901,UT10,Úthérað,2006-08-12,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E6100000F9BEB854A59D2CC0E17A14AE47655040,-14.307902,65.5825,NA,NA,NA,NA,NA,NA,NA,NA,0.0418529774212984,0.437946208389818,6.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allvel gróinn áraur. Gróður í landnámsfasa, þunnur og viðkvæmur svörður.",32,Auravist,kjartan
1903,UT12,Úthérað,2006-08-12,7,4,25,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,21,Karahnjukar-Utherad,3159,NA,NA,NA,NA,0101000020E6100000F73C7FDAA89E2CC0A514747B49655040,-14.309882,65.58261,NA,NA,NA,NA,NA,NA,NA,NA,0.138848323820715,2.2577411658553,6.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hæsti reitur á sniði, grasmói með beitilyngi og víði. Djúpt á grunnvatn. Mun sennilega ekki breytast vegna vatnsborðshækkunar. Hæsti rindi á þessu svæði austan Geirastaðarkvíslar. Teðsla – Kindur, gæsir. Rör á 11,95. Hægri 55 cm.",52,Hrossanálarvist,kjartan
385,SK-31-04,Skaftafell,2012-07-11,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000003F19E3C3EC3131C02B89EC832CFB4F40,-17.195019,63.962296,NA,NA,NA,NA,NA,NA,NA,NA,0.0402,0.58934,6.35,NA,8,A8,Mosses with grasses and dwarf shrubs,5,A5,Mosses with grasses,NA,NA,NA,NA,NA,NA,NA,NA,Moslendi. Gróðurfélag: stakar birkiplöntur,32,Auravist,kjartan
254,AL-53-03,Austurland,2012-08-16,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000E62494BE104A2CC0B35F77BAF3325040,-14.144659,64.796126,NA,NA,NA,NA,NA,NA,NA,NA,0.10337,1.27273,6.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,me,Melar,Vantar gróðurfélag og lýsingu. Aukamyndir umhverfis snið 1979-1985.,135,Grasmelavist,kjartan
383,SK-61-01,Skaftafell,2012-07-11,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000D6E429ABE93E31C00DA9A27895F14F40,-17.245753,63.887374,NA,NA,NA,NA,NA,NA,NA,NA,0.00416,0.02235,6.65,NA,49,H4,Melgresi,NA,NA,NA,NA,NA,NA,z,NA,NA,NA,NA,,23,Landmelhólavist,kjartan
147,NV-20-08,Norðvesturland,2012-08-14,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000028EE7893DF7634C0B056ED9A904F5040,-20.464349,65.243201,NA,NA,NA,NA,NA,NA,NA,NA,0.70134,10.2249,6.22,NA,78,U1,Mýrastör/stinnastör - hengistör,52,J1,Fléttur og smárunnar,NA,NA,NA,NA,NA,NA,NA,NA,Nokkuð um rofdílum í þessu landi. Stærsti hluti  sniðs er í deigara lendi en er í nágreninu. ,75,Fjalldrapamóavist,kjartan
151,NV-40-02,Norðvesturland,2012-08-14,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000D95E0B7A6F7434C0946934B9184A5040,-20.454826,65.157759,NA,NA,NA,NA,NA,NA,NA,NA,1.04497,20.63351,5.72,NA,96,V2,Tjarnastör,102,V5,Vetrarkvíðastör,NA,NA,NA,NA,NA,NA,NA,NA,,59,Tjarnastararflóavist,kjartan
201,NV-11-04,Norðvesturland,2012-08-16,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000D7851F9C4FF934C089D2DEE00B5E5040,-20.973871,65.469475,NA,NA,NA,NA,NA,NA,NA,NA,0.5573,6.81659,6.12,NA,45,H1,Grös,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,65,Snarrótarvist,kjartan
1987,B3680,Suðurland,2015-08-10,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000081F4AB4E4F533C043AB933314FF4F40,-19.960521,63.992804,NA,NA,NA,NA,NA,NA,NA,NA,0.15,2.17,6.69,Y 0 m: 7516-7518 Smár 1: 7519 Jarðvegss: 7520. Y 40 m: 7522 Smár 8: 7521 Jarðvegss: 7523,57,C5,Birkikjarr,45,H1,Grös,NA,NA,NA,NA,NA,NA,NA,NA,"Hraunteigur, Rangárvöllum",83,Blómskógavist,kjartan
219,NV-58-05,Norðvesturland,2012-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000008DD31055F8DB34C0AE2B6684B72E5040,-20.859258,64.729951,NA,NA,NA,NA,NA,NA,NA,NA,0.04654,0.6247,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,sk,Skriður,,28,Grasvíðiskriðuvist,kjartan
416,AL-21-01,Austurland,2012-07-31,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000410FB56D188D2CC03F8C101E6D635040,-14.275577,65.553535,NA,NA,NA,NA,NA,NA,NA,NA,0.2958,6.06332,6.18,NA,29,C1,Fjalldrapi - bláberjalyng - krækilyng,32,C8,Fjalldrapi - beitilyng - krækilyng,NA,NA,NA,NA,NA,NA,NA,NA,,75,Fjalldrapamóavist,kjartan
412,AL-21-02,Austurland,2012-07-30,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000008F1B7E37DDA22CC06325E65949545040,-14.318094,65.316977,NA,NA,NA,NA,NA,NA,NA,NA,0.43499,9.4522,5.72,NA,29,C1,Fjalldrapi - bláberjalyng - krækilyng,31,C3,Fjalldrapi - víðir,NA,NA,NA,NA,NA,NA,NA,NA,,79,Víðikjarrvist,kjartan
2026,B13656,Vestfirðir,2015-07-24,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000006342CC25552337C002F566D47C635040,-23.138018,65.554494,NA,NA,NA,NA,NA,NA,NA,NA,0.59,8.84,6.03,Y 0 m: 7303 Smár. 1: 7305 Jarðvegss: 7304. Y 40 m: 7314 Smár. 8: 7311 Jarðvegss: 7312,57,C5,Birkikjarr,54,L1,Hávaxnar blómjurtir,NA,NA,NA,NA,NA,NA,NA,NA,Vatnsfjörður,83,Blómskógavist,kjartan
2019,B2353,Suðvesturland,2015-07-28,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000EFCB99ED0AD935C0FA7C941117EE4F40,-21.847823000000002,63.860079,NA,NA,NA,NA,NA,NA,NA,NA,0.56,8.49,6.17,Y 0 m: 7496 Smár. 1: 7497 Jarðvegss: 7498. Y 40 m: 7503 Smár. 8: 7500 Jarðvegss: 7502,57,C5,Birkikjarr,23,B4,Beitilyng - krækilyng - bláberjalyng,NA,NA,NA,NA,NA,NA,NA,NA,Reykjanes,81,Kjarrskógavist,kjartan
2018,B5922,Vesturland,2015-09-01,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000008F705AF0A24F35C0DC627E6E68185040,-21.31108,64.381374,NA,NA,NA,NA,NA,NA,NA,NA,0.23,4.01,5.87,Y 0 m: 2021 Smár. 1: 2022 Jarðvegss: 2023. Y 40 m: 2026 Smár. 8: 2025 Jarðvegss: 2024,57,C5,Birkikjarr,21,B2,Krækilyng - bláberjalyng - sauðamergur,NA,NA,NA,NA,NA,NA,NA,NA,Borgarfjörður,81,Kjarrskógavist,kjartan
2022,B8044,Vesturland,2015-07-26,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000F9DB9E20B15935C0731074B4AA355040,-21.350359,64.838544,NA,NA,NA,NA,NA,NA,NA,NA,0.57,7.97,5.85,Y 0 m: 7427 Smár. 1: 7434 Jarðvegss: 7435. Y 40 m: 7438 Smár. 8: 7436 Jarðvegss: 7437,57,C5,Birkikjarr,45,H1,Grös,NA,NA,NA,NA,NA,NA,NA,NA,Borgarfjörður,83,Blómskógavist,kjartan
232,NV-55-04,Norðvesturland,2012-08-23,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000004051D9B0A68A35C01021AE9CBD305040,-21.541606,64.761573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,A4,Mosses with dwarf shrubs,NA,NA,NA,NA,NA,NA,NA,NA,17,hr,Hraun,Gróðurfélag: stökubirkibrúskar,40,Lynghraunavist,kjartan
221,NV-55-05,Norðvesturland,2012-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000015FF774485E634C068AED3484B2E5040,-20.900471,64.723345,NA,NA,NA,NA,NA,NA,NA,NA,0.21482,3.89841,6.17,NA,57,C5,Birkikjarr,4,A4,Mosses with dwarf shrubs,NA,NA,NA,x,NA,17,hr,Hraun,,40,Lynghraunavist,kjartan
215,NV-55-01,Norðvesturland,2012-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000776682E15C9734C001A3CB9BC3305040,-20.591261,64.761939,NA,NA,NA,NA,NA,NA,NA,NA,0.16143,4.6991,6.08,NA,1,A1,Mosses (Racomitrium spp.),NA,NA,NA,NA,NA,NA,þ,NA,17,hr,Hraun,"Í Hallmundarhrauni, mikið af skófum og talsvert af mosa-og fléttuskán.",39,Mosahraunavist,kjartan
216,NV-55-02,Norðvesturland,2012-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000002B7EEE6A9AA34C0715985CD00325040,-20.666655,64.781299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,A1,Mosses (Racomitrium spp.),NA,NA,NA,NA,NA,NA,z,NA,NA,NA,NA,,39,Mosahraunavist,kjartan
220,NV-55-03,Norðvesturland,2012-08-21,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000E71DA7E848CA34C0793A579412305040,-20.790175,64.751134,NA,NA,NA,NA,NA,NA,NA,NA,0.22049,4.07136,6.04,NA,4,A4,Mosses with dwarf shrubs,NA,NA,NA,NA,NA,NA,NA,NA,17,hr,Hraun,,39,Mosahraunavist,kjartan
424,AL-58-01,Austurland,2012-08-01,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000040FB912232042CC0D4601A868F645040,-14.008195,65.57126,NA,NA,NA,NA,NA,NA,NA,NA,0.10074,1.40383,6.28,NA,25,B6,Holtasóley - krækilyng - víðir,NA,NA,NA,NA,NA,NA,z,b,NA,NA,NA,"Blómplöntur (Dryas, ljónslappi, kornsúra) með mismikla þekju í skriðunni, sums staðar koma mosaflákar með þessum háplöntumtegundum inn á milli í skriðunni sem hækkar þekju innan sniðsins (A4). Ath. Reitir liggja allir í halla. ",28,Grasvíðiskriðuvist,kjartan
2705,2016-NA24-04,Norðausturland,2016-08-16,5,10,10,4,0,0,6,Þekjuflokkar-snið,6,Þekjuflokkar-snið,1,Natura Island Land,2814,NA,100,NA,NA,0101000020E61000008ACDC7B5A1222EC0807F4A9528805040,-15.06764,66.002477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,Fjalldrapamóavist,elly
354,SL-20-01,Suðurland,2012-07-03,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000001EDD088B8A0834C0151F9F909DCF4F40,-20.033364,63.621996,NA,NA,NA,NA,NA,NA,NA,NA,0.01225,0.24153,6.53,NA,5,A5,Mosses with grasses,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Á Markarfljótsaurum, loðvíðir í röðum utan reits í landi Dalsels.",32,Auravist,kjartan
260,AL-50-04,Austurland,2012-08-17,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000004C6C3EAE0D452DC02C67EF8CB63D5040,-14.63487,64.964267,NA,NA,NA,NA,NA,NA,NA,NA,0.0284,0.49244,6.03,NA,53,J2,Grábreyskingur,NA,NA,NA,NA,NA,NA,þ,NA,NA,NA,NA,"Áreyrar á aurkeilu. Stöðugur melur, vatnsorfið grjót og mikið af jarðvegssfléttum. Aukamyndir 2057-2062.",32,Auravist,kjartan
241,AL-11-02,Austurland,2012-08-13,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000204432E4D8EA2BC07959130B7C525040,-13.958686,65.288821,NA,NA,NA,NA,NA,NA,NA,NA,0.35485,4.87857,6.07,NA,45,H1,Grös,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nokkuð deigt graslendi í smá halla. Myndir umhverfis snið 1823-1828.,65,Snarrótarvist,kjartan
273,Th-20-02,Þingeyjarsýsla,2012-08-09,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E61000006DE4BA29E50131C01766A19DD3615040,-17.007403,65.528541,NA,NA,NA,NA,NA,NA,NA,NA,0.024140000000000002,0.27847,6.42,NA,45,H1,Grös,NA,NA,NA,NA,NA,NA,NA,NA,17,hr,Hraun,"Sandorpið hraun með hraunkollum, nokkuð vel gróið inn á milli en með rofabörðum. Túnvingull er ríkjandi tegund. Hrossa-og sauðfjárbeit. Myndir umhverfis snið 1656-1661. Eldri skráning: Th_Mólendi 1.2.",37,Eyðihraunavist,kjartan
309,Th-56-01,Þingeyjarsýsla,2012-06-26,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E6100000925D6919A90331C041649126DE765040,-17.014299,65.857309,NA,NA,NA,NA,NA,NA,NA,NA,0.00553,0.05944,6.57,NA,53,J2,Grábreyskingur,NA,NA,NA,NA,NA,NA,þ,NA,17,hr,Hraun,"Lítt gróið apalhraun með breiskjum. Aðrar myndir í reit 128-130 og 138, 139. Eldri skráning: Th_Lítið gróið hraun 1.1. ",37,Eyðihraunavist,kjartan
294,Th-57-04,Þingeyjarsýsla,2012-07-23,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,1,Natura Island Land,2814,NA,NA,NA,NA,0101000020E610000006137F1475C230C0C537143E5B765040,-16.759599,65.849319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,hr,Hraun,"Úfið apalhraun, með Stereocaulon sp. á byrjunarstigi. Breyttum staðsetningu reitsins. Yfirlitsmyndir 762-775. Jarðvegsdýpt núll vegna hrauns, ekkert jarðvegssýni. Engin háplöntuþekja.  Eldri skráning: Th_Lítt gróið hraun 1.4",37,Eyðihraunavist,kjartan
