id,subplot_id,image_path,comments,insert_user,insert_time,update_user,update_time
1670,19963,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6730.JPG.info,NA,nna.stella,2024-05-29T09:01:24Z,NA,NA
1671,19964,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6731.JPG.info,NA,nna.stella,2024-05-29T09:01:28Z,NA,NA
1672,19965,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6732.JPG.info,NA,nna.stella,2024-05-29T09:01:33Z,NA,NA
1673,19965,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-02/IMG_6733.JPG.info,NA,nna.stella,2024-05-29T09:01:36Z,NA,NA
1674,19967,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6709.JPG.info,NA,nna.stella,2024-05-29T09:02:52Z,NA,NA
1675,19968,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6710.JPG.info,NA,nna.stella,2024-05-29T09:03:00Z,NA,NA
1676,19969,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6711.JPG.info,NA,nna.stella,2024-05-29T09:03:06Z,NA,NA
1677,19969,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6712.JPG.info,NA,nna.stella,2024-05-29T09:03:08Z,NA,NA
1678,19970,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6713.JPG.info,NA,nna.stella,2024-05-29T09:03:18Z,NA,NA
1679,19971,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6714.JPG.info,NA,nna.stella,2024-05-29T09:03:25Z,NA,NA
1680,19972,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6715.JPG.info,NA,nna.stella,2024-05-29T09:03:31Z,NA,NA
1681,19972,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Nordausturland/Oxarfjordur/Vistgerdir/2022 OX-01/IMG_6716.JPG.info,NA,nna.stella,2024-05-29T09:03:33Z,NA,NA
1682,19974,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1758.jpg.info,NA,nsv.sigrdur,2024-08-19T11:49:11Z,NA,NA
1683,19974,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1761.jpg.info,NA,nsv.sigrdur,2024-08-19T11:49:24Z,NA,NA
1684,19974,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1763.jpg.info,NA,nsv.sigrdur,2024-08-19T11:49:27Z,NA,NA
1685,19975,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1764.jpg.info,NA,nsv.sigrdur,2024-08-19T11:55:20Z,NA,NA
1686,19976,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1765.jpg.info,NA,nsv.sigrdur,2024-08-19T12:01:02Z,NA,NA
1687,19976,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1766.jpg.info,NA,nsv.sigrdur,2024-08-19T12:01:05Z,NA,NA
1688,19976,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1767.jpg.info,NA,nsv.sigrdur,2024-08-19T12:01:10Z,NA,NA
1689,19977,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1768.jpg.info,NA,nsv.sigrdur,2024-08-19T12:07:33Z,NA,NA
1690,19978,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1769.jpg.info,NA,nsv.sigrdur,2024-08-19T12:15:14Z,NA,NA
1691,19979,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1770.jpg.info,NA,nsv.sigrdur,2024-08-19T12:19:53Z,NA,NA
1692,19979,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1771.jpg.info,NA,nsv.sigrdur,2024-08-19T12:19:57Z,NA,NA
1693,19979,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-01_2024/IMG_1772.jpg.info,NA,nsv.sigrdur,2024-08-19T12:20:11Z,NA,NA
1694,19981,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1783.jpg.info,NA,nsv.sigrdur,2024-08-19T12:33:57Z,NA,NA
1695,19982,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1785.jpg.info,NA,nsv.sigrdur,2024-08-19T12:36:19Z,NA,NA
1696,19983,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1787.jpg.info,NA,nsv.sigrdur,2024-08-19T12:39:42Z,NA,NA
1697,19984,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1790.jpg.info,NA,nsv.sigrdur,2024-08-19T12:41:59Z,NA,NA
1698,19985,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1792.jpg.info,NA,nsv.sigrdur,2024-08-19T12:43:56Z,NA,NA
1699,19986,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-24-02_2024/IMG_1796.jpg.info,NA,nsv.sigrdur,2024-08-19T12:46:26Z,NA,NA
1700,19988,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1865.jpg.info,NA,nsv.sigrdur,2024-08-19T12:54:34Z,NA,NA
1701,19988,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1866.jpg.info,NA,nsv.sigrdur,2024-08-19T12:54:39Z,NA,NA
1702,19988,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1867.jpg.info,NA,nsv.sigrdur,2024-08-19T12:54:42Z,NA,NA
1703,19989,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1868.jpg.info,NA,nsv.sigrdur,2024-08-19T12:56:55Z,NA,NA
1704,19990,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1869.jpg.info,NA,nsv.sigrdur,2024-08-19T12:58:47Z,NA,NA
1705,19990,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1870.jpg.info,NA,nsv.sigrdur,2024-08-19T12:58:51Z,NA,NA
1706,19990,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1871.jpg.info,NA,nsv.sigrdur,2024-08-19T12:58:54Z,NA,NA
1707,19991,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1872.jpg.info,NA,nsv.sigrdur,2024-08-19T13:04:18Z,NA,NA
1708,19992,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1876.jpg.info,NA,nsv.sigrdur,2024-08-19T13:07:33Z,NA,NA
1709,19993,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-15-03_2024/IMG_1879.jpg.info,NA,nsv.sigrdur,2024-08-19T13:12:21Z,NA,NA
1710,19995,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1894.jpg.info,NA,nsv.sigrdur,2024-08-19T13:29:59Z,NA,NA
1711,19995,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1893.jpg.info,NA,nsv.sigrdur,2024-08-19T13:30:02Z,NA,NA
1712,19995,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1895.jpg.info,NA,nsv.sigrdur,2024-08-19T13:30:05Z,NA,NA
1713,19996,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1897.jpg.info,NA,nsv.sigrdur,2024-08-19T13:50:07Z,NA,NA
1714,19997,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1900.jpg.info,NA,nsv.sigrdur,2024-08-19T13:54:20Z,NA,NA
1715,19997,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1901.jpg.info,NA,nsv.sigrdur,2024-08-19T13:54:23Z,NA,NA
1716,19997,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1902.jpg.info,NA,nsv.sigrdur,2024-08-19T13:54:26Z,NA,NA
1717,19998,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1903.jpg.info,NA,nsv.sigrdur,2024-08-19T13:58:36Z,NA,NA
1718,19999,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1904.jpg.info,NA,nsv.sigrdur,2024-08-19T14:02:27Z,NA,NA
1719,20000,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1905.jpg.info,NA,nsv.sigrdur,2024-08-19T14:05:11Z,NA,NA
1720,20000,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1906.jpg.info,NA,nsv.sigrdur,2024-08-19T14:05:16Z,NA,NA
1721,20000,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudvesturland/Reykjanes/RN-23-02_2024/IMG_1907.jpg.info,NA,nsv.sigrdur,2024-08-19T14:05:22Z,NA,NA
1722,20030,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3169.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:40:23Z,NA,NA
1723,20031,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3170.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:46:50Z,NA,NA
1724,20032,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3173.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:51:32Z,NA,NA
1726,20033,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3174.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:53:38Z,NA,NA
1728,20034,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3177.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:57:13Z,NA,NA
1729,20035,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-2/IMG_3178.jpeg.info,NA,nattsa.holmfridur,2024-09-04T09:59:03Z,NA,NA
1731,20023,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5664 - MY-650-03X Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T09:41:41Z,NA,NA
1732,20023,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5671 - MY-650-03X Jarðvegssyni Reitur 1 .JPG.info,NA,nsv.jakob,2024-09-05T09:41:48Z,NA,NA
1733,20023,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5670 - MY-650-03X Jarðvegssyni Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T09:41:55Z,NA,NA
1734,20024,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5672 - MY-650-03X Reitur 2.JPG.info,NA,nsv.jakob,2024-09-05T09:42:05Z,NA,NA
1735,20025,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5673 - MY-650-03X Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T09:42:16Z,NA,NA
1736,20025,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5674 - MY-650-03X Jarðvegssyni Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T09:42:25Z,NA,NA
1737,20025,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5675 - MY-650-03X Jarðvegssyni Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T09:42:29Z,NA,NA
1738,20026,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5676 - MY-650-03X Reitur 4.JPG.info,NA,nsv.jakob,2024-09-05T09:42:37Z,NA,NA
1739,20027,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5677 - MY-650-03X Reitur 5.JPG.info,NA,nsv.jakob,2024-09-05T09:42:52Z,NA,NA
1740,20028,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5679 - MY-650-03X Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T09:43:02Z,NA,NA
1741,20028,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5681 - MY-650-03X Jarðvegssyni Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T09:43:11Z,NA,NA
1742,20028,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-650-03X/20240806/907A5680 - MY-650-03X Jarðvegssyni Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T09:43:15Z,NA,NA
1743,20016,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5644 - MY-100-01 Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T09:46:08Z,NA,NA
1744,20016,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5647 - MY-100-01 Jarðvegssyni Reitu 1.JPG.info,NA,nsv.jakob,2024-09-05T09:46:15Z,NA,NA
1745,20016,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5646 - MY-100-01 Jarðvegssyni Reitu 1.JPG.info,NA,nsv.jakob,2024-09-05T09:47:26Z,NA,NA
1746,20017,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5645 - MY-100-01 Reitur 2.JPG.info,NA,nsv.jakob,2024-09-05T09:48:05Z,NA,NA
1747,20018,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5649 - MY-100-01 Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T09:48:20Z,NA,NA
1748,20018,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5650 - MY-100-01 Jarðvegssyni Reitu 3.JPG.info,NA,nsv.jakob,2024-09-05T09:49:01Z,NA,NA
1749,20018,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5651 - MY-100-01 Jarðvegssyni Reitu 3.JPG.info,NA,nsv.jakob,2024-09-05T09:49:07Z,NA,NA
1750,20019,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5652 - MY-100-01 Reitur 4.JPG.info,NA,nsv.jakob,2024-09-05T09:49:31Z,NA,NA
1751,20020,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5653 - MY-100-01 Reitur 5.JPG.info,NA,nsv.jakob,2024-09-05T09:50:06Z,NA,NA
1752,20021,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5654 - MY-100-01 Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T09:50:21Z,NA,NA
1753,20021,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5655 - MY-100-01 Jarðvegssyni Reitu 6.JPG.info,NA,nsv.jakob,2024-09-05T09:50:26Z,NA,NA
1754,20021,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Bergsteinsvatn/MY-100-01/06082024/907A5656 - MY-100-01 Jarðvegssyni Reitu 6.JPG.info,NA,nsv.jakob,2024-09-05T09:50:31Z,NA,NA
1755,20002,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5598907A5593 - SN-53-02 Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T09:59:03Z,NA,NA
1756,20003,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5602 - SN-53-02 Reitur 2.JPG.info,NA,nsv.jakob,2024-09-05T09:59:44Z,NA,NA
1757,20002,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5600 - SN-53-02 Jarðvegssyni Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T10:00:02Z,NA,NA
1758,20002,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5599 - SN-53-02 Jarðvegssyni Reitur 1.JPG.info,NA,nsv.jakob,2024-09-05T10:00:07Z,NA,NA
1759,20004,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5604 - SN-53-02 Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T10:00:22Z,NA,NA
1760,20004,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5606 - SN-53-02 Jarðvegssyni Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T10:00:37Z,NA,NA
1761,20004,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5605 - SN-53-02 Jarðvegssyni Reitur 3.JPG.info,NA,nsv.jakob,2024-09-05T10:00:43Z,NA,NA
1871,20133,C:\Users\NNA~1.STE\AppData\Local\Temp\Drag to external systemIMG_8869.JPG.url,NA,nna.stella,2024-10-31T10:25:04Z,NA,NA
1762,20005,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5607 - SN-53-02 Reitur 4.JPG.info,NA,nsv.jakob,2024-09-05T10:00:51Z,NA,NA
1763,20006,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5608 - SN-53-02 Reitur 5.JPG.info,NA,nsv.jakob,2024-09-05T10:01:02Z,NA,NA
1764,20007,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5609 - SN-53-02 Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T10:01:10Z,NA,NA
1765,20007,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5610 - SN-53-02 Jarðvegssyni Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T10:01:20Z,NA,NA
1766,20007,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Vesturland/Móðulækur í Þjóðgarði Snæfellsjökli/20240802/907A5612 - SN-53-02 Jarðvegssyni Reitur 6.JPG.info,NA,nsv.jakob,2024-09-05T10:01:26Z,NA,NA
1767,20037,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3151.jpeg.info,NA,nattsa.holmfridur,2024-09-10T11:46:09Z,NA,NA
1768,20037,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3153.jpeg.info,NA,nattsa.holmfridur,2024-09-10T11:46:27Z,NA,NA
1769,20037,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3154.jpeg.info,NA,nattsa.holmfridur,2024-09-10T11:46:29Z,NA,NA
1770,20038,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3152.jpeg.info,NA,nattsa.holmfridur,2024-09-10T11:55:44Z,NA,NA
1771,20040,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3155.jpeg.info,NA,nattsa.holmfridur,2024-09-10T12:00:05Z,NA,NA
1772,20040,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3157.jpeg.info,NA,nattsa.holmfridur,2024-09-10T12:00:11Z,NA,NA
1773,20040,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3158.jpeg.info,NA,nattsa.holmfridur,2024-09-10T12:00:13Z,NA,NA
1774,20041,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3156.jpeg.info,NA,nattsa.holmfridur,2024-09-10T12:30:27Z,NA,NA
1775,20042,http://fotoware.ni.is/fotoweb/archives/5006-Natturustofur/Voktun Natturuverndarsvaeda/Sudausturland/Grænifjallgarður/2024/G03-5/IMG_3159.jpeg.info,NA,nattsa.holmfridur,2024-09-10T12:33:11Z,NA,NA
